"rmoro","2016-08-07 12:44:02 -0400","Remove HTML from description on subcategories page.  This closes issue #9."
"rmoro","2016-08-07 05:01:17 -0400","found an error. fixed it"
"rmoro","2016-08-07 04:40:09 -0400","Related Pages"
"Mike Roher","2016-08-07 06:55:54 +0000","Fixed Image Upload Error on Edit"
"rmoro","2016-08-06 23:41:58 -0400","Style Changes"
"rmoro","2016-08-06 23:31:55 -0400","commented methods"
"rmoro","2016-08-06 23:23:31 -0400","user was being passed to create_from_sir_trevor in articles_controller but function was not updated in this file"
"rmoro","2016-08-06 21:27:18 -0400","search results contained some HTML tags.  Cleaned that out"
"rmoro","2016-08-06 21:18:08 -0400","switched to try block based on suggestion.  Still cannot make truncate work correctly."
"rmoro","2016-08-06 21:06:44 -0400","converstions keep crashing searchkick on my server"
"rmoro","2016-08-06 21:03:49 -0400","body of articles was not being searched.\n  For some reason it did not like the private method being called in search data.  Also I tried to use pluck instead of map to access the data on the db level but alas it would not work.  changed excerpt around since it was not working.  Cant seem to get truncate to work! Very annoying!"
"rmoro","2016-08-06 20:35:42 -0400","missed the body attribute -_- sorry!"
"rmoro","2016-08-06 20:25:55 -0400","fixed error caused by articles that contain no textblocks"
"Mike Roher","2016-08-06 23:36:23 +0000","general code improvmeents"
"rmoro","2016-08-06 19:11:50 -0400","removed rack mini profiler"
"swar8080","2016-08-06 14:12:50 -0400","fixed issue article subcategories saving"
"rmoro","2016-08-06 11:11:05 -0400","fixing error"
"rmoro","2016-08-06 10:41:46 -0400","Revert "minify the css sheet""
"gstarmvp","2016-08-06 05:18:52 -0400","minify the css sheet"
"Omid","2016-08-06 04:33:25 -0400","Fixed the video issue with the bottom padding"
"Omid","2016-08-06 03:56:39 -0400","more spacing stuff"
"Omid","2016-08-06 03:33:44 -0400","The spacing between equation block on the top side was extra."
"Omid","2016-08-06 03:31:19 -0400","Fixed the extra space between video and other blocks"
"Omid","2016-08-06 03:09:25 -0400","Fixed the video size (it was too big) fixed the footer issue with the double scroll, now there is only one scroll bar."
"swar8080","2016-08-06 00:10:14 -0400","Added tracking for article contributors and attempted to improve article class cohesion"
"Kieran O'Driscoll","2016-08-06 02:44:04 +0000","Quick fix in admin controller"
"Kieran O'Driscoll","2016-08-06 02:24:41 +0000","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"Kieran O'Driscoll","2016-08-06 02:23:44 +0000","Fix an issue with an article's slug not being generated on create. Hopefully this fixes a lot of the issues we've been having and doesn't break already created articles."
"Omid","2016-08-05 03:48:38 -0400","fixed the spacing between video and other article blocks"
"Omid","2016-08-05 03:43:26 -0400","Fixed the issue with videos iframe being too big on mobile browsers"
"swar8080","2016-08-05 00:42:37 -0400","Added support for line breaks in text blocks and removed list blocks as they are no longer needed"
"rmoro","2016-08-04 00:26:28 -0400","changed the name of a method which was ridiculous."
"rmoro","2016-08-04 00:06:00 -0400","255 -> 75"
"Omid","2016-08-03 23:49:17 -0400","fixed issues from last push"
"Omid","2016-08-03 23:20:28 -0400","did some styling to make the website look more appealing, added a little description for each article listed in a subcategory page"
"rmoro","2016-08-03 23:02:02 -0400","got rid of categories as per discussion on slack general.  I figure they might get put right back so I just commented them out for now :)"
"rmoro","2016-08-03 22:58:18 -0400","Did not realize that slug is not a parameter in the article table therefore the update_slug must be called every time"
"rmoro","2016-08-03 22:42:34 -0400","Fixed the issue where Friendly_ID was not setting for new articles... GG"
"rmoro","2016-08-03 21:54:29 -0400","fixed footer not sticking to bottom of page"
"rmoro","2016-08-03 21:44:02 -0400","added ellipsis to blub and added a default blub for articles with no text (why do articles have no text!!! lol)"
"rmoro","2016-08-03 21:38:21 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"rmoro","2016-08-03 21:37:25 -0400","added 150 character text blurb to each article"
"Kieran O'Driscoll","2016-08-04 01:24:12 +0000","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"Kieran O'Driscoll","2016-08-04 01:23:53 +0000","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"rmoro","2016-08-03 21:23:45 -0400","added article reindexing since it was not happing on its own"
"Kieran O'Driscoll","2016-08-04 01:23:33 +0000","Shrink clickable area for logo, and remove second scroll bar"
"rmoro","2016-08-03 21:06:32 -0400","first try worked locally... cant seem to replicate the situation on server... attempt2"
"rmoro","2016-08-03 20:57:07 -0400","fixed error caused by articles with no text blocks"
"rmoro","2016-08-03 16:50:52 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"rmoro","2016-08-03 16:50:41 -0400","removed converstions for now.... causing error on Elasticsearch 5.0 >_<!!! $*@%(@"
"swar8080","2016-08-03 16:23:52 -0400","subcategories now save when editing and article and made some changes to article page help info"
"swar8080","2016-08-03 14:09:47 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"swar8080","2016-08-03 14:09:30 -0400","added width and height dimensions to diagram blocks"
"rmoro","2016-08-03 01:55:03 -0400"," removed new article link at bottom of search results and changed the word filter to select filter"
"rmoro","2016-08-03 01:42:56 -0400","fixed merge conflict for last time ---_--"
"rmoro","2016-08-03 01:41:32 -0400","fixed merge conflict with _head.html.erb"
"Kieran O'Driscoll","2016-08-03 05:33:33 +0000","Quick fixes to buttons and routes"
"rmoro","2016-08-03 01:32:55 -0400","removed public sign up for now"
"rmoro","2016-08-03 01:28:02 -0400","removed public sign up"
"Kieran O'Driscoll","2016-08-03 05:16:05 +0000","Fix merge conflict"
"Kieran O'Driscoll","2016-08-03 05:05:52 +0000","Fix error with admin panel equation text dashboard, allow users to be created in dashboard, add sign out to admin panel, remove sign up ability"
"rmoro","2016-08-03 01:01:21 -0400","Search tag must use get method or it will try to create article.  Also as a note 90% of the files are using 2 spaces for indentation (rails standard).  Even if we will eventually go with 4 it is helpful to keep everything normalized so that we can easily switch the standard with a simple SED command (or gem, etc)."
"Mike Roher","2016-08-03 00:27:04 +0000","set mysql socket"
"Mike Roher","2016-08-03 00:18:27 +0000","set devise secret key"
"Mike Roher","2016-08-03 00:07:12 +0000","Add Error Handling For Title and Sign In/Up/Out Links"
"Mike Roher","2016-08-02 22:51:02 +0000","Merge branch 'master' of github.com:UPOD-2016/upod_app"
"Mike Roher","2016-08-02 22:50:51 +0000","production again..."
"Brian Oh","2016-08-02 18:30:24 -0400","Added hovering effect over Icons in Homepage"
"Brian Oh","2016-08-02 18:28:41 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app Changed padding for better view in Articles List"
"Brian Oh","2016-08-02 18:27:49 -0400","Adjust padding for Articles Lists"
"Mike Roher","2016-08-02 22:12:50 +0000","trying to get deployment working"
"Mike Roher","2016-08-02 21:43:14 +0000","Merge branch 'master' of github.com:UPOD-2016/upod_app"
"Mike Roher","2016-08-02 21:43:00 +0000","set ruby version in gemfile"
"swar8080","2016-08-02 17:42:07 -0400","alphabetized and categorized sub-category selector on article creation page"
"rmoro","2016-08-02 14:10:42 -0400","moved reindex method to private"
"rmoro","2016-08-02 14:06:09 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"rmoro","2016-08-02 14:05:12 -0400","read should be get"
"swar8080","2016-08-02 13:47:52 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"swar8080","2016-08-02 13:47:22 -0400","merge resolve of commit adding documentation to blocks"
"rmoro","2016-08-02 13:34:14 -0400","Consolodated code for search"
"swar8080","2016-08-02 13:33:06 -0400","added yardoc documentation for new text blocks"
"rmoro","2016-08-02 13:03:14 -0400","added links and subcategories to search results"
"rmoro","2016-08-02 12:41:07 -0400","normalized quotation type"
"rmoro","2016-08-02 12:39:43 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"rmoro","2016-08-02 12:39:13 -0400","Added preview paragrph to search results"
"Mike Roher","2016-08-02 15:48:00 +0000","resolve merge conflict"
"Mike Roher","2016-08-02 15:45:53 +0000","trying to get deployment working"
"rmoro","2016-08-02 11:42:25 -0400","added some testing tools which I have been using"
"rmoro","2016-08-02 11:37:19 -0400","comments were too long.  Did not conform to maximum line length"
"Mike Roher","2016-08-02 15:25:03 +0000","updating gemfile.lock"
"Mike Roher","2016-08-02 15:24:07 +0000","Merge branch 'master' of github.com:UPOD-2016/upod_app"
"Mike Roher","2016-08-02 15:23:57 +0000","removing json 1.8.2 for deployment"
"rmoro","2016-08-02 11:21:36 -0400","fixed mis-matched indentation"
"rmoro","2016-08-02 03:42:07 -0400","more code combing"
"rmoro","2016-08-02 02:59:21 -0400","Uniformity + Low ABC = Nice Code"
"rmoro","2016-08-02 02:20:38 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"rmoro","2016-08-02 02:20:23 -0400","Large SQA Check, all models now conform to ruby coding standards."
"Mike Roher","2016-08-01 21:28:34 -0400","Update articles_controller.rb"
"rmoro","2016-08-01 21:18:28 -0400","made it so you are redirected to the category page if you put a filter and leave the query blank."
"rmoro","2016-08-01 20:05:12 -0400","`unless obj.empty? || obj.nil?` will fail on empty object since you cannot call nil.empty?, this fixes that issue"
"rmoro","2016-08-01 17:52:07 -0400","removed suggestions on master.  Will add on seperate branch until it is working"
"rmoro","2016-08-01 17:38:18 -0400","style and formatting, mostly just removed tabs and replaced with spaces."
"rmoro","2016-08-01 17:27:06 -0400","added fix for mozilla browser"
"rmoro","2016-08-01 17:20:23 -0400","style fixes as per UPOD_DOCS/SECURITY_REPORT/rubocop_report.txt"
"rmoro","2016-08-01 16:46:32 -0400","added label validations for models"
"swar8080","2016-08-01 14:07:15 -0400","added single table inheritance for different types of Text Blocks and made some changes to the editor"
"swar8080","2016-08-01 14:04:01 -0400","added single table inheritance for different types of Text Blocks and made some changes to the editor"
"Mike Roher","2016-08-01 05:18:41 +0000","Move show equation button off to side with other block control buttons"
"swar8080","2016-07-31 22:40:26 -0400","changed how editor handles EquationText blocks, fixed equation_block_variable foreign key relation, added error checking before submitting article"
"Roman Lipisiy","2016-07-31 19:17:12 -0400","remove article faq duplicate"
"Roman Lipisiy","2016-07-31 19:10:53 -0400","remove invalid lines"
"Roman Lipisiy","2016-07-31 19:01:58 -0400","Style article faq page"
"swar8080","2016-07-31 13:26:57 -0400","added documentation"
"rmoro","2016-07-30 19:05:15 -0400","Fixed the search filter and cleaned up a security hole where a DOS attack could be accomplished by changing the filter parameter"
"Mike Roher","2016-07-30 17:46:10 +0000","Fix Article Creation and Image Upload Bugs, Implement Eagerloading, Remove Turbolinks"
"rmoro","2016-07-29 22:09:03 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"rmoro","2016-07-29 22:08:53 -0400","added more comments"
"Robert Morouney","2016-07-29 21:52:32 -0400","Delete resize-header.js"
"rmoro","2016-07-29 21:42:52 -0400","put search bar in single file to make changes easier and clean up code"
"Kieran O'Driscoll","2016-07-30 01:27:34 +0000","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"Kieran O'Driscoll","2016-07-30 01:27:15 +0000","fix for equation block"
"rmoro","2016-07-29 21:19:56 -0400","fixed an error. (switched to coffee script becuase I suck at js)"
"rmoro","2016-07-29 20:53:18 -0400","cleaned and commented"
"rmoro","2016-07-29 20:37:02 -0400","Fixed to work with tubolinks. This was a nightmare, turns out its pretty simple but I was using page:change and page:load instead of turbolinks:load.... >_<!"
"rmoro","2016-07-29 19:08:46 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"rmoro","2016-07-29 19:08:38 -0400","added search results to views..  I swear I had done this before but it doesn't seem to be in the history.  Maybe I just didn't push =___="
"Vik Sharma","2016-07-29 22:21:34 +0000","In Article editor add better layout for video, diagram and equation blocks"
"Mike Roher","2016-07-29 20:17:58 +0000","Check if image has already been uploaded"
"Mike Roher","2016-07-29 19:54:52 +0000","Removing dependency on native extensioned JSON Gem"
"Mike Roher","2016-07-29 19:52:01 +0000","trying to fix json gem deployment error"
"Mike Roher","2016-07-29 19:08:34 +0000","Merge branch 'master' of github.com:UPOD-2016/upod_app"
"Mike Roher","2016-07-29 19:08:27 +0000","Fix issue where you can't destroy article equation blocks"
"swar8080","2016-07-29 15:07:45 -0400","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"swar8080","2016-07-29 15:07:29 -0400","fixed document.ready bug and issue with diagram_block controller"
"Mike Roher","2016-07-29 19:07:15 +0000","Return article after creating it using class method"
"Mike Roher","2016-07-29 18:54:12 +0000","More bug fixes with refactoring"
"Mike Roher","2016-07-29 18:49:19 +0000","missed an end"
"Mike Roher","2016-07-29 18:46:25 +0000","resolving merge conflcit"
"Mike Roher","2016-07-29 18:43:54 +0000","Refactored Sir Trevor Backend Code To Handle Updating Articles"
"Mike Roher","2016-07-29 17:24:08 +0000","Fixing Seeds, Image Too Large Issue and Updating Article Bugs"
"Kieran O'Driscoll","2016-07-29 17:17:09 +0000","Merge branch 'master' of https://github.com/UPOD-2016/upod_app"
"Kieran O'Driscoll","2016-07-29 17:15:58 +0000","Add titles to views"
"Mike Roher","2016-07-29 12:58:43 -0400","Adding database.yml Back"
"Mike Roher","2016-07-29 16:50:39 +0000","fixing attempt 2"
"Michael Roher","2016-07-29 12:46:04 -0400","fixing"
"Mike Roher","2016-07-29 16:00:34 +0000","updated deploy path"
"Mike Roher","2016-07-29 15:58:14 +0000","Changed deployment repo"
"Mike Roher","2016-07-29 15:42:13 +0000","initial deployment started"
"swar8080","2016-07-29 01:08:18 -0400","added a custom text block for including inline equations, started working on a how-to guide for article editor page, fixed bug causing other blocks to not render following a link block"
"Omid","2016-07-28 18:50:02 -0400","was missing a </div> causing purple background"
"Mike Roher","2016-07-28 21:53:49 +0000","CSS Styling Caused Form Error"
"rmoro","2016-07-28 03:36:23 -0400","merge accident"
"rmoro","2016-07-28 03:34:50 -0400","fix merge conflict"
"rmoro","2016-07-28 03:31:29 -0400","made sure the drop down remembers the filter selected.  Added some more filter logic as well."
"Mike Roher","2016-07-28 07:30:11 +0000","Resolve merge conflict"
"Mike Roher","2016-07-28 07:24:13 +0000","Added Title Helper Method, Fixed JS and Started Preparing For Production"
"rmoro","2016-07-28 03:19:25 -0400","added logic to show search results if there is a query.  Filter still needs some work"
"rmoro","2016-07-28 02:40:15 -0400","missed a comma"
"rmoro","2016-07-28 02:06:40 -0400","added logic for search filtration"
"rmoro","2016-07-28 01:51:15 -0400","final change takes care of distortion on mobile (small) screens"
"rmoro","2016-07-28 01:43:47 -0400","old script was left in from testing... removed"
"rmoro","2016-07-28 01:41:31 -0400","changed hackish approach to make sure footer is at bottom of each page even if page has no cotent"
"rmoro","2016-07-28 00:52:37 -0400","made sure static footer is at the bottom of each page"
"rmoro","2016-07-28 00:45:17 -0400","Legal info taking up far to much room.  I changed the footer away from being fixed to fix this issue.  I don't think we are in danger of breaking the law so bad that we must constantly remind users of our legal policy."
"rmoro","2016-07-27 23:32:13 -0400","changed from ` (function($, window){` to `  $(function($, window){` becuase the $ means it waits for the page to load (or in js `$(document).ready(){` )"
"rmoro","2016-07-27 23:08:31 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"rmoro","2016-07-27 23:08:23 -0400","moved the script to only be in one file"
"kcolletripp","2016-07-27 22:45:06 -0400","redid fixed footer, needs a sticky footer"
"Omid","2016-07-27 22:12:56 -0400","made the categories button resizable by text length"
"kcolletripp","2016-07-27 21:28:52 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"kcolletripp","2016-07-27 21:28:37 -0400","added legal info"
"Omid","2016-07-27 21:24:00 -0400","Added some space between the elements"
"rmoro","2016-07-27 21:04:00 -0400","fixed the sizing of the select_tag element"
"Omid","2016-07-27 20:44:59 -0400","Made the categories index page look similar to the homepage, fixed the categories page added the subcategories links in it and styled it abit. made the sign in, sign out, forgot password,resend confirmation pages look less ugly, fixed the issue of the header with mobile browsers (where the header would not collapse). Articles would not show up in their respective subcategories, now they do."
"Roman Lipisiy","2016-07-26 15:12:12 -0400","Create circular motion svg"
"Mike Roher","2016-07-26 05:47:00 +0000","Merge branch 'master' of github.com:UPOD-2016/UPOD"
"Mike Roher","2016-07-26 05:46:45 +0000","Added ability to edit images in posts and made alerts/notices look nicer"
"Kieran O'Driscoll","2016-07-26 05:34:59 +0000","Minor changes to dashboards"
"Kieran O'Driscoll","2016-07-26 05:24:06 +0000","Minor fixes to dashboards"
"Kieran O'Driscoll","2016-07-26 05:18:55 +0000","Dashboard improvements"
"Omid","2016-07-26 01:02:27 -0400","Formatted the article page a little bit."
"Kieran O'Driscoll","2016-07-26 04:57:51 +0000","Clean up admin panel, hide unnessecary dashboards"
"Kieran O'Driscoll","2016-07-26 04:00:28 +0000","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"Kieran O'Driscoll","2016-07-26 04:00:02 +0000","undoing changes didnt work as expected"
"Omid","2016-07-25 23:54:51 -0400","Included a table-like structure for the articles index page. Fixed the header. Fixed the thumbnails and captions on homepage and made the search by category button visible."
"Kieran O'Driscoll","2016-07-26 03:46:56 +0000","Restrict routing on admin panel"
"Kieran O'Driscoll","2016-07-26 03:43:33 +0000","fix validations, remove unneeded validations"
"Kieran O'Driscoll","2016-07-26 03:23:54 +0000","fix admin panel error and spelling mistake"
"Kieran O'Driscoll","2016-07-26 03:16:34 +0000","Add author statements and new validations"
"Mike Roher","2016-07-26 00:11:40 +0000","Changed Rails ERD Diagram Maker"
"Mike Roher","2016-07-26 00:09:13 +0000","Removing Unused Models, Tests, and Admin Dashboards"
"Kieran O'Driscoll","2016-07-25 19:12:43 +0000","Friendly URLs for categories and subcategories"
"kcolletripp","2016-07-25 16:30:23 +0000","fixed header a bit, caret still out of place"
"swar8080","2016-07-24 16:48:14 -0400","equation and diagram blocks are now editable in /article/edit"
"Mike Roher","2016-07-24 20:16:03 +0000","General Code Improvements Everywhere"
"Mike Roher","2016-07-24 19:26:32 +0000","fixed merge conflict in header"
"swar8080","2016-07-24 12:35:51 -0400","added as_json methods for article_blocks"
"rmoro","2016-07-23 22:46:51 -0400","changed from create(..) to create!(..) to generate stack trace on error to help mitigate issues with ImageMagick"
"Omid","2016-07-23 10:54:44 -0400","Missed a tag"
"Omid","2016-07-23 10:49:53 -0400","Fixed the select button on search bar to be able to pick different categories."
"swar8080","2016-07-22 17:15:57 -0400","minor changes to equation block"
"kcolletripp","2016-07-22 16:09:12 -0400","fixed header, now properly links to everything"
"kcolletripp","2016-07-22 15:56:33 -0400","added some actual content in header, did an ad-hoc merge with search changes"
"Omid","2016-07-22 07:56:41 -0400","Added a dropdown option for the search bar on the header and homepage"
"Mike Roher","2016-07-21 23:47:08 -0400","Update seeds.rb"
"kcolletripp","2016-07-21 20:27:44 +0000","added placeholder megamenu"
"Mike Roher","2016-07-21 16:49:11 +0000","accidentally delted the contirubtions association on user. adding it back"
"Mike Roher","2016-07-21 16:47:26 +0000","Merging with Kieran"
"Mike Roher","2016-07-21 16:46:31 +0000","Merge branch 'master' of github.com:UPOD-2016/UPOD into no-ldap-user-flow"
"Mike Roher","2016-07-21 16:44:05 +0000","Removed LDAP"
"Kieran O'Driscoll","2016-07-21 04:24:12 +0000","Update slug method not needed, taken care of by friendlyID"
"Kieran O'Driscoll","2016-07-21 04:14:55 +0000","Create update slug method for friendly urls"
"Kieran O'Driscoll","2016-07-21 03:36:09 +0000","Install and config friendly urls"
"Kieran O'Driscoll","2016-07-21 02:13:24 +0000"," Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"Kieran O'Driscoll","2016-07-21 02:13:19 +0000","Add dashboard for equation block variable"
"chan6240","2016-07-21 02:07:55 +0000","Removed invalid db migration"
"Kieran O'Driscoll","2016-07-21 01:55:16 +0000","rewrote seed to contain proper subcategories and fix equation variables"
"Kieran O'Driscoll","2016-07-21 01:51:57 +0000","Revert "Rewrite seed to include categories, all subcategories, Fix equation variables in seed, etc""
"Kieran O'Driscoll","2016-07-21 01:43:04 +0000","Rewrite seed to include categories, all subcategories, Fix equation variables in seed, etc"
"swar8080","2016-07-19 17:10:30 -0400","equation variables now created in sir trevor module"
"rmoro","2016-07-19 17:05:39 -0400","changed suggestions around a bit"
"rmoro","2016-07-19 16:57:47 -0400","fixed search to include body and labels"
"swar8080","2016-07-19 16:15:48 -0400","fixing previous commit"
"swar8080","2016-07-19 15:04:37 -0400","added variable labels to equation blocks so writers can describe equations in more detail"
"swar8080","2016-07-19 14:59:15 -0400","added variable labels to equation blocks so writers can describe equations in more detail"
"kcolletripp","2016-07-19 14:15:17 -0400","as per michael's suggestion, fixes reseeding"
"rmoro","2016-07-19 10:13:01 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"rmoro","2016-07-19 10:12:06 -0400","unneeded method"
"Robert Morouney","2016-07-19 10:08:18 -0400","Update database.yml"
"rmoro","2016-07-19 09:42:34 -0400","Revert "playing with active record and changed seed file for images""
"rmoro","2016-07-18 23:47:59 -0400","playing with active record and changed seed file for images"
"rmoro","2016-07-18 22:24:33 -0400","see last commit"
"rmoro","2016-07-18 22:23:23 -0400","Removed ldap"
"rmoro","2016-07-18 22:22:32 -0400","removed ldap"
"rmoro","2016-07-18 22:20:53 -0400","added some authentication filters..."
"Mike Roher","2016-07-19 02:03:52 +0000","Fixing merge conflict"
"Mike Roher","2016-07-19 02:00:12 +0000","Image Upload Is Now Working!"
"rmoro","2016-07-18 21:22:04 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"Roman Lipisiy","2016-07-18 19:25:39 -0400","Made a mistake uploaded wrong file"
"swar8080","2016-07-18 12:28:34 -0400","added browser support check for sandboxed iframes"
"Mike Roher","2016-07-18 15:05:07 +0000","Added Ability To Edit Articles Edit is now working. Currently only works with text blocks but will be integrated with more blocks shortly."
"chan6240","2016-07-18 00:00:12 +0000","Changed article image seed to 400x400"
"chan6240","2016-07-17 23:58:28 +0000","Changed seed image to another host"
"rmoro","2016-07-17 16:26:02 -0400","formatting.. (-3-)"
"Robert Morouney","2016-07-17 16:22:18 -0400","Create database.yml"
"kcolletripp","2016-07-17 16:19:38 -0400","fixed syntax"
"Omid","2016-07-17 16:06:12 -0400","changes the subcategory looks"
"chan6240","2016-07-17 05:47:57 +0000","Change Image administrate dashboard to display attached image but I think the image controller has not been working properly at all, to be looked at"
"rmoro","2016-07-16 22:44:40 -0400","cant make it work"
"Robert Morouney","2016-07-16 22:37:54 -0400","Update database.yml"
"rmoro","2016-07-16 22:32:09 -0400","画蛇添足"
"rmoro","2016-07-16 22:28:04 -0400","弹搜💣"
"swar8080","2016-07-16 22:23:58 -0400","added a diagram block prototype and partial for rendering it in a sandboxed iframe"
"Franco Wong","2016-07-16 21:08:32 +0000","removed unnecessary tags"
"Mike Roher","2016-07-16 20:59:29 +0000","Revert "removed unnecessary tags""
"Mike Roher","2016-07-16 20:52:27 +0000","removed unnecessary tags"
"Mike Roher","2016-07-16 17:56:59 +0000","added comments to metadata injection"
"Mike Roher","2016-07-16 17:43:41 +0000","Article Titles And Subcategories Working"
"Mike Roher","2016-07-16 02:01:15 +0000","Merge branch 'master' of github.com:UPOD-2016/UPOD"
"Mike Roher","2016-07-16 02:01:06 +0000","Spring cleaning"
"Kieran O'Driscoll","2016-07-15 04:58:05 +0000","Quick changes to dashboard views"
"Kieran O'Driscoll","2016-07-15 04:38:25 +0000","fixes to admin dashboards, add image and image_block dashboard"
"Kieran O'Driscoll","2016-07-15 04:23:32 +0000","Add seeding for articles, update dashboards to show more helpful information"
"Jimmyqlx","2016-07-14 16:46:28 -0400","Basic model of search controller"
"Roman Lipisiy","2016-07-14 15:14:26 -0400","Fix Headings in the about page"
"rmoro","2016-07-14 00:02:49 -0400","see last commit"
"rmoro","2016-07-14 00:01:19 -0400","fixed the leaf in the logo so it doesnt look like it was chopped off"
"rmoro","2016-07-13 23:31:13 -0400","linked home page to search and removed the awful looking search in header when on the front page."
"rmoro","2016-07-13 22:50:57 -0400","accidentally had kept some elastic search mappings in this file"
"rmoro","2016-07-13 22:45:48 -0400","Added searchkick"
"rmoro","2016-07-13 22:38:04 -0400","switched to searchkick https://github.com/ankane/searchkick"
"rmoro","2016-07-13 22:15:23 -0400","added a few mappings to searchable.rb (work in progress)"
"rmoro","2016-07-13 21:54:40 -0400","Added some elasticsearch mappings for testing"
"Robert Morouney","2016-07-13 18:05:12 -0400","Update .gitignore"
"crui7530","2016-07-13 14:49:54 +0000","Removed second subcategory category id check as it is not needed"
"chan6240","2016-07-13 05:15:32 +0000","Fixed _header"
"chan6240","2016-07-13 05:14:01 +0000","Added article linking back to subcategory page"
"chan6240","2016-07-13 05:08:58 +0000","Fixed tag for header"
"chan6240","2016-07-13 05:03:07 +0000","Made categories for homepage dynamic, implemented frontend's mock up for subcategories page, will need frontend team to do tighten the look and feel"
"chan6240","2016-07-13 05:03:07 +0000","Made categories for homepage dynamic, implemented frontend's mock up for subcategories page, will need frontend team to do tighten the look and feel"
"chan6240","2016-07-13 02:29:12 +0000","Added description for categorization"
"kcolletripp","2016-07-12 18:36:19 -0400","replaced old article page with new"
"swar8080","2016-07-12 11:49:29 -0400","fixed issue with multiple equations not rendering in artilces"
"swar8080","2016-07-11 23:15:29 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"swar8080","2016-07-11 23:13:38 -0400","link block and equation block partials"
"chan6240","2016-07-12 02:27:28 +0000","Merge branch 'master' of github.com:UPOD-2016/UPOD"
"chan6240","2016-07-12 02:20:14 +0000","Added nullify flag to Category and Subcategory, associated foreign key records are set to null instead of being destroyed"
"swar8080","2016-07-11 22:12:57 -0400","equation blocks now properly render and save in the db"
"Kieran O'Driscoll","2016-07-12 01:38:23 +0000","More documentation, run annotate"
"Kieran O'Driscoll","2016-07-12 01:12:02 +0000","Create category seed, fix category admin page"
"crui7530","2016-07-12 00:33:19 +0000","added subcategory pages"
"kcolletripp","2016-07-11 18:55:17 -0400","updated text for about page"
"Mike Roher","2016-07-11 22:45:37 +0000","Images Almost Working We now have the "properly" set-up between the ArticleImageBlock, Image and Article. The issue is something with the upload directory I believe as the images aren't being loaded properly afterwards. To be continued. Also made minor changes to the equation javascript and reveretd the Articles#index page as it made testing significantly harder and was in the wrong place (the page design was for Article#Show but someone mistakenly put it in Article#Index)."
"Mike Roher","2016-07-11 21:38:37 +0000","merged"
"Mike Roher","2016-07-11 21:37:00 +0000","regenerated docs and annotated models"
"crui7530","2016-07-11 21:07:40 +0000","made catagory page only show catagories belonging to them"
"crui7530","2016-07-11 20:47:07 +0000","Add Categorizations, can be added through admin page"
"rmoro","2016-07-11 14:00:46 -0400","fixed error in admin page"
"rmoro","2016-07-11 13:56:54 -0400","made a mistake"
"rmoro","2016-07-11 13:53:03 -0400","fixed include error"
"rmoro","2016-07-11 12:18:27 -0400","added .gitignore"
"rmoro","2016-07-11 12:10:01 -0400","I hope this doesnt bother anyone"
"crui7530","2016-07-11 15:25:42 +0000","Re-adding create subcatagories"
"Mike Roher","2016-07-11 03:07:48 +0000","Merge branch 'master' of github.com:UPOD-2016/UPOD"
"Kieran O'Driscoll","2016-07-11 03:06:03 +0000","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"Kieran O'Driscoll","2016-07-11 03:05:44 +0000","Fix missing commas in dashboards"
"Mike Roher","2016-07-11 03:02:28 +0000","removing the 7 commits for category image strings"
"Ryan Mak","2016-07-10 22:40:43 -0400","Changed category images dimension sizes"
"chan6240","2016-07-11 01:36:20 +0000","Uploaded category images to database, category page is now database driven"
"chan6240","2016-07-11 00:58:07 +0000","Merge branch 'master' of github.com:UPOD-2016/UPOD"
"chan6240","2016-07-11 00:56:54 +0000","Implemented Carrierwave field for Administrative, added image to category view"
"Kieran O'Driscoll","2016-07-11 00:20:57 +0000","Add validations, rspec testing and further documetation fixes"
"Kieran O'Driscoll","2016-07-10 23:42:24 +0000","Documentation and fixes to RSpec tests"
